abstract_id,source_id,title,disagreement_type,pattern,recommendation,reviewer_1_name,reviewer_1_decision,reviewer_1_confidence,reviewer_2_name,reviewer_2_decision,reviewer_2_confidence,reviewer_3_name,reviewer_3_decision,reviewer_3_confidence
42098,PelSup_2016,Supporting grassroots-led initiatives in the spanish energy field through transformative education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,88,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42102,GarThe_2020,The representation of climate change in the university: students’ assessments and beliefs,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42106,KemThe_2015,The ‘Connecting Children and Nature Network’: Building a collaborative partnership for change,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42107,DanTow_2023,Towards Higher Education for Sustainable Development in BRICS: Focus on Brazil and South Africa,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,88,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42111,HalWea_2017,"Weaving the Filigree: Paradoxes, Opposites and Diversity for Participatory, Emergent Arts and Design Curricula on Sustainable Development",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42116,LibAdv_2023,Advancing Responsible Management Education (RME) and Education for Sustainable Development (ESD) Through Online Resources,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,75
42117,PurAdv_2025,Advancing Sustainable Development: Transformative Higher Education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42118,OmoAfr_2025,Afrocentric perspectives on UNESCO's education for sustainable development framework: implications for university leadership,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42119,BunAss_2017,Assessing the intercultural competence of students in the romanian higher-education environment,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42120,FarAss_2024,Assessing the transition from environmental education to education for sustainable development: a global perspective in higher education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42131,da Edu_2024,Education for Sustainable Development: Practices in Higher Education Institutions in the Campos Gerais Region,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42133,ShaEnv_2025,Environment and Sustainability Education in the Maldive Islands,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,75
42142,MolLea_2020,"Learning and Teaching Practices Promoting Education for Sustainable Development: Case Studies from Social Studies and Language Education, University of Botswana",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42149,HenRe-_2020,Re-storying the landscape: The humanities and higher education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42152,BarROU_2015,ROUTLEDGE HANDBOOK OF HIGHER EDUCATION FOR SUSTAINABLE DEVELOPMENT,partial,EXCLUDE(2) vs UNCERTAIN(1),Mayoria hacia EXCLUDE pero confianza promedio baja (50/100). Revisar criterios de Lead Methodologist y considerar revision humana.,Lead Methodologist,UNCERTAIN,10,ESD & Sustainability Education Expert,EXCLUDE,70,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42158,BerThe_2025,The challenge of integration: Teacher students’ development in a whole-school approach to sustainable teacher education,partial,UNCERTAIN(2) vs INCLUDE(1),Mayoria hacia UNCERTAIN pero confianza promedio baja (35/100). Revisar criterios de ESD & Sustainability Education Expert y considerar revision humana.,Lead Methodologist,UNCERTAIN,10,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,UNCERTAIN,10
42159,AlmThe_2016,The gap of teaching sustainable development in urban design and planning programs in Saudi Arabia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42160,BozThe_2024,The green education and training architecture for the green economy,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,80
42167,PamCle_2025,Clean Water and Sanitation: SDGs Literacy of Higher Education Students in Indonesia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42168,ThüCon_2020,Conception of online learning formats for climate adaptation in central Germany using geoinformation technologies − a contribution to education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42169,OsoCon_2021,Conformity of the content of english as a foreign language textbooks with the concept of education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42170,LiuCon_2021,Construction of language teachers’ professional competence in education for sustainable development in higher education for post-pandemic era,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42180,EkiGre_2025,Green Employment and Corporate Social Responsibility in Industry 4.0: Contribution to Bridging the Gap Between the Markets of Higher Education and Work,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42182,NasHow_2020,How do pre-service physics teachers see sustainability issues? A case at an Islamic University in Indonesia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42183,SpiHow_2017,How University Sustainable Development Research Can Impact the Local Community: The Links Between ESD and Dietary Choices,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42185,NosMar_2021,Marketing assessment of the quality of higher education for sustainable development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42186,MešMig_2018,Migration Issues in Slovenia: Beyond the rhetoric of university-level criminology and crime prevention education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42189,KalPer_2018,Perceptions of the Research Scholars Regarding Education for Sustainable Development (ESD) in Pakistan,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42194,GhaRes_2023,Resilience in virtual education: Designing and validating a scale in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42195,DavSci_2016,Science and education at the centre for invasion biology,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42199,RamSUS_2015,SUSTAINABILITY ASSESSMENT IN HIGHER EDUCATION INSTITUTIONS: What and how?,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42204,VelUsi_2023,Using Out-Of-Class ESD Experiences to Link the Outside World with Young People’s Lives,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,75
42212,PaiCur_2021,Curriculum transformation to address the Sustainable Development Goals: A holistic approach for embedding gender in higher education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42217,BouEdu_2023,Education for Sustainable Development as Part of the Initial Training of Teachers in the UK,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42232,WhiPer_2025,Perspectives and Practices of Education for Sustainable Development: A Critical Guide for Higher Education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42233,KurPri_2021,Priorities of Education Quality Service with Higher Education for Sustainable Development (HESD) Dimensions,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42234,ChaPro_2025,"Professional development and assessment, teaching and learning practices, polices in higher education: Promoting the integration of AI with education for sustainable development",partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42236,PeÃReg_2018,Regional Development in Latin America as a Way to Promote Education for Sustainable Development: The Case Study of the University of Ibague in Colombia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42237,GruSci_2016,Science-society interfaces—transforming universities,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42241,ÁsvSus_2025,Sustainable Development in Higher Education: A Review of Effective Pedagogical Tools,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42246,PilThe_2025,The Sustainability Marketing Revolution: How Has Higher Education Responded?,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42250,ZenThr_2017,Three “Gs” for campus sustainability development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42266,OwuCom_2024,Community response to COVID-19 pandemic and the future of global health A model to support higher education partnership,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42267,TilCra_2017,Crafting pedagogical pathways that disrupt and transform anthropocentric mindsets of higher education students,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42273,MifEdu_2017,Education for sustainable development for employees—A route to behavioural change,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42274,SulEmb_2017,Embedding education for sustainable development (ESD) within the curriculum of UK higher educational institutions (HEIs): Strategic priorities,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,88,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42285,WhiMon_2025,Monitoring and Evaluating Education for Sustainable Development: Co-Creating Quality Learning Experiences and Outcomes,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42293,AssRef_2022,Reforming Religion-Based Higher Education for Sustainable Development: The Case of Islamic Studies International Program at Prince of Songkla University,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42294,PreRur_2022,Rural 3.0: A Case Study of University– Community Engagement Through Rural Service-Learning in Croatia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42300,RožTEA_2023,"TEACHER EDUCATION FOR SUSTAINABLE DEVELOPMENT: CURRICULUM ANALYSIS OF TWO STUDY PROGRAMMES AT THE FACULTY OF EDUCATION, UNIVERSITY OF LJUBLJANA",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42311,BalCha_2015,Challenges in the transition to the education for sustainable development paradigm in higher vocational education in Russia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42315,MatDes_2021,Designing an Education System for Sustainable Development,total,UNCERTAIN(1) vs INCLUDE(1) vs EXCLUDE(1),Conflicto significativo entre evaluadores. Se recomienda revision humana del abstract completo y discusion del panel antes de decidir.,Lead Methodologist,UNCERTAIN,10,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42317,MobDev_2024,Developing sustainable professional practices in restaurant and food processing? About understanding and facilitation in the upper secondary school vocational restaurant and food processing program,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42318,AmbDig_2023,Digital technologies and education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,70
42333,BraICT_2021,"ICT Education for Sustainable Development: Saudi Institutions of Higher Learning, the Case of Effat University",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42340,EspONE_2023,"ONE DIDACTIC ITINERARI, GOOD PRACTICES FOR GEOGRAPHY TEA- CHER TRAINING",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42343,LyaQua_2025,Quality Assurance Mechanisms in Higher Education Institutions Stakehoholders' Perspectives in Tanzania,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,70,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42344,SheRes_2018,"Researching Higher Education for Sustainable Development: Plan A, Plan B and Moving Beyond Thought-Limiting Clichés",partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42349,KinTer_2018,"Terra Two: An ark for off-world survival-a York St John University project on sustainability, spirituality and science fiction",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42356,RodASS_2024,ASSESSING THE PERCEPTION OF CUBAN UNIVERSITY STUDENTS ON ENVIRONMENT AND SUSTAINABLE DEVELOPMENT,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42365,BraLea_2017,Learning and teaching for a sustainable future,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,INCLUDE,75
42366,AheOpp_2020,Opportunities and Challenges of Digitalization to Improve Access to Education for Sustainable Development in Higher Education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,75
42368,BerSus_2017,Sustainability integration approaches in higher education institutions. A case study,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,80
42369,KosSus_2017,Sustainability research as presented in UK university sustainability policies,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42373,ChrACA_2015,"ACADEMICS’ OPINIONS AND PRACTICES OF EDUCATION FOR SUSTAINABLE DEVELOPMENT: Reflections on a nation-wide, mixed-methods, multidisciplinary study",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42377,PriEdu_2025,"Education for Sustainable Development: Definitions, Debates and Design",partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42378,WhiEdu_2025,Education for Sustainable Development: From Disciplinary to Transdisciplinary Approaches,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42382,SylORG_2015,ORGANISATIONAL CHANGE AND ORGANISATIONAL LEARNING FOR PROMOTING HIGHER EDUCATION FOR SUSTAINABLE DEVELOPMENT,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42385,JerSec_2016,Secondary and Tertiary Education for Sustainable Development: Biotechnical Centre Naklo as a CARE-ing Institution,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42388,CalSus_2018,Sustainability Literacy and Cultural Assessments,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE pero confianza promedio baja (59/100). Revisar criterios de Lead Methodologist y considerar revision humana.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,50
